mu,tau_BA,regime,R,h_mean,s_mean,p_green,all_W_tot,all_cs_tot,all_fisc_tot,all_host_tot,all_dmg_tot,all_dmg_loc_tot,all_dmg_glob_tot,all_W_pc,strict_W_tot,strict_W_pc,strict_n,strict_pop,lax_W_tot,lax_W_pc,lax_n,lax_pop,h_seed0,h_seed1,h_seed2,h_seed3,h_seed4,h_seed5,s_seed0,s_seed1,s_seed2,s_seed3,s_seed4,s_seed5
4.79005,0.827586,green_club,0.8922,0.0606,0.9528,1.000,9.83708e+08,4.35434e+06,29878,1.03559e+09,5.62705e+07,4.50164e+07,1.12541e+07,17940.5,9.59233e+08,18350.4,47.6417,52245.4,2.44753e+07,10382.4,2.35833,2586.23,0.1192,0.0137,0.0267,0.0207,0.1180,0.0651,0.9126,0.9800,0.9800,0.9800,0.9200,0.9442
6.07839,0.827586,green_club,0.9120,0.0479,0.9600,1.000,9.90881e+08,4.32776e+06,25355.2,1.03227e+09,4.57385e+07,3.65908e+07,9.14771e+06,18071.3,9.68425e+08,18394.5,48,52638.4,2.24567e+07,11249.2,2,2193.27,0.0185,0.0200,0.0177,0.0667,0.1039,0.0608,0.9800,0.9800,0.9800,0.9482,0.9200,0.9515
7.71324,0.827586,green_club,0.6141,0.1959,0.8100,0.833,8.74757e+08,4.5563e+06,11121.9,1.05787e+09,1.87677e+08,1.50141e+08,3.75353e+07,15953.5,8.29706e+08,18678.4,40.5,44413.6,4.5051e+07,8613.57,9.5,10418,0.0190,0.9998,0.0203,0.0258,0.1104,0.0000,0.9800,0.0000,0.9800,0.9800,0.9200,1.0000
9.7878,0.827586,green_club,0.9434,0.0300,0.9733,1.000,1.00896e+09,4.30241e+06,12282.1,1.02925e+09,2.46074e+07,1.96859e+07,4.92148e+06,18401,9.95116e+08,18642.8,48.6667,53369.5,1.3843e+07,10581.3,1.33333,1462.18,0.0237,0.0166,0.0169,0.0157,0.1069,0.0000,0.9800,0.9800,0.9800,0.9800,0.9200,1.0000
12.4203,0.827586,green_club,0.9073,0.0501,0.9574,1.000,9.82984e+08,4.27428e+06,24257.8,1.02566e+09,4.69761e+07,3.75809e+07,9.39522e+06,17927.3,9.60808e+08,18287.8,47.8708,52496.7,2.21767e+07,10800.3,2.12917,2334.91,0.0846,0.0168,0.0140,0.0614,0.1236,0.0000,0.9302,0.9800,0.9800,0.9575,0.8968,1.0000
15.7609,0.827586,green_club,0.9010,0.0521,0.9531,1.000,9.84653e+08,4.32783e+06,23343.1,1.0322e+09,5.19018e+07,4.15214e+07,1.03804e+07,17957.8,9.61881e+08,18399.1,47.6375,52240.9,2.27719e+07,9555.1,2.3625,2590.8,0.0619,0.0950,0.0145,0.0211,0.1199,0.0000,0.9583,0.9088,0.9800,0.9800,0.8914,1.0000
20,0.827586,green_club,0.8902,0.0513,0.9414,1.000,9.70517e+08,4.28775e+06,26918.9,1.02716e+09,6.09604e+07,4.87683e+07,1.21921e+07,17699.9,9.39376e+08,18131.2,47.0625,51610.3,3.11414e+07,10761.2,2.9375,3221.36,0.0180,0.1574,0.0150,0.0247,0.0924,0.0000,0.9800,0.8005,0.9800,0.9800,0.9080,1.0000
0.02,0.862069,green_club,0.9575,0.0225,0.9800,1.000,1.02636e+09,4.3845e+06,8317.42,1.03961e+09,1.76423e+07,1.41138e+07,3.52846e+06,18718.3,1.01562e+09,18899.6,49,53735,1.074e+07,10089.7,1,1096.63,0.0214,0.0199,0.0195,0.0279,0.0465,0.0000,0.9800,0.9800,0.9800,0.9800,0.9600,1.0000
0.0253792,0.862069,green_club,0.9733,0.0134,0.9867,1.000,1.03293e+09,4.38355e+06,4736.72,1.03951e+09,1.09645e+07,8.77157e+06,2.19289e+06,18838.3,1.02543e+09,18953.4,49.3333,54100.6,7.50718e+06,10268.5,0.666667,731.089,0.0172,0.0190,0.0264,0.0176,0.0000,0.0000,0.9800,0.9800,0.9800,0.9800,1.0000,1.0000
0.0322052,0.862069,green_club,0.9733,0.0134,0.9867,1.000,1.03357e+09,4.38387e+06,5074.35,1.03956e+09,1.03816e+07,8.30531e+06,2.07633e+06,18849.9,1.02555e+09,18955.8,49.3333,54100.6,8.01922e+06,10968.9,0.666667,731.089,0.0148,0.0254,0.0171,0.0223,0.0006,0.0000,0.9800,0.9800,0.9800,0.9800,1.0000,1.0000
0.0408672,0.862069,green_club,0.9577,0.0223,0.9800,1.000,1.02695e+09,4.39117e+06,8217.11,1.04044e+09,1.78842e+07,1.43074e+07,3.57684e+06,18729.2,1.01636e+09,18913.2,49,53735,1.0592e+07,10052.9,1,1096.63,0.0146,0.0254,0.0218,0.0208,0.0510,0.0000,0.9800,0.9800,0.9800,0.9800,0.9600,1.0000
0.0518589,0.862069,green_club,0.9737,0.0130,0.9867,1.000,1.03344e+09,4.38765e+06,4271.44,1.04001e+09,1.09615e+07,8.76919e+06,2.1923e+06,18847.4,1.026e+09,18964.1,49.3333,54100.6,7.43776e+06,10173.5,0.666667,731.089,0.0112,0.0281,0.0178,0.0206,0.0003,0.0000,0.9800,0.9800,0.9800,0.9800,1.0000,1.0000
0.0658069,0.862069,green_club,0.9586,0.0214,0.9800,1.000,1.02708e+09,4.38561e+06,8537.83,1.03977e+09,1.70773e+07,1.36618e+07,3.41545e+06,18731.6,1.0158e+09,18902.9,49,53735,1.1281e+07,10496.1,1,1096.63,0.0193,0.0236,0.0209,0.0188,0.0462,0.0000,0.9800,0.9800,0.9800,0.9800,0.9600,1.0000
0.0835064,0.862069,green_club,0.9611,0.0189,0.9800,1.000,1.02871e+09,4.39156e+06,6913.03,1.0405e+09,1.61892e+07,1.29513e+07,3.23784e+06,18761.2,1.0174e+09,18932.7,49,53735,1.13127e+07,10585.2,1,1096.63,0.0183,0.0139,0.0207,0.0202,0.0402,0.0000,0.9800,0.9800,0.9800,0.9800,0.9600,1.0000
0.105966,0.862069,green_club,0.9530,0.0270,0.9800,1.000,1.02429e+09,4.39272e+06,11189.5,1.04063e+09,2.07448e+07,1.65958e+07,4.14896e+06,18680.6,1.01484e+09,18885,49,53735,9.44596e+06,8846.97,1,1096.63,0.0315,0.0301,0.0203,0.0252,0.0551,0.0000,0.9800,0.9800,0.9800,0.9800,0.9600,1.0000
0.134467,0.862069,green_club,0.9558,0.0242,0.9800,1.000,1.0257e+09,4.39194e+06,7992.4,1.04053e+09,1.92345e+07,1.53876e+07,3.84691e+06,18706.3,1.01612e+09,18908.8,49,53735,9.58019e+06,8985.05,1,1096.63,0.0211,0.0242,0.0187,0.0241,0.0569,0.0000,0.9800,0.9800,0.9800,0.9800,0.9600,1.0000
0.170634,0.862069,green_club,0.9593,0.0207,0.9800,1.000,1.02692e+09,4.38364e+06,7506.14,1.03949e+09,1.69643e+07,1.35714e+07,3.39285e+06,18728.5,1.01576e+09,18902.2,49,53735,1.11516e+07,10363.1,1,1096.63,0.0062,0.0248,0.0245,0.0224,0.0462,0.0000,0.9800,0.9800,0.9800,0.9800,0.9600,1.0000
0.216527,0.862069,green_club,0.9410,0.0323,0.9733,1.000,1.01967e+09,4.39022e+06,12250.2,1.04029e+09,2.50164e+07,2.00131e+07,5.00327e+06,18596.4,1.00601e+09,18843.3,48.6667,53369.5,1.36678e+07,10439.4,1.33333,1462.18,0.0089,0.0199,0.0188,0.0237,0.1225,0.0000,0.9800,0.9800,0.9800,0.9800,0.9200,1.0000
0.274765,0.862069,green_club,0.9616,0.0184,0.9800,1.000,1.02837e+09,4.38043e+06,5757.11,1.03909e+09,1.51103e+07,1.20883e+07,3.02207e+06,18755.1,1.01652e+09,18916.2,49,53735,1.18505e+07,11167.8,1,1096.63,0.0124,0.0189,0.0153,0.0179,0.0458,0.0000,0.9800,0.9800,0.9800,0.9800,0.9600,1.0000
0.348666,0.862069,green_club,0.9559,0.0241,0.9800,1.000,1.02452e+09,4.37606e+06,8986.5,1.03856e+09,1.84281e+07,1.47425e+07,3.68563e+06,18684.8,1.01409e+09,18870.7,49,53735,1.04288e+07,9913.02,1,1096.63,0.0199,0.0159,0.0237,0.0228,0.0622,0.0000,0.9800,0.9800,0.9800,0.9800,0.9600,1.0000
0.442443,0.862069,green_club,0.9386,0.0348,0.9733,1.000,1.0165e+09,4.38049e+06,13882.2,1.03905e+09,2.69448e+07,2.15558e+07,5.38895e+06,18538.5,1.0037e+09,18801.6,48.6667,53369.5,1.27982e+07,9614.53,1.33333,1462.18,0.0233,0.0176,0.0239,0.0238,0.1199,0.0000,0.9800,0.9800,0.9800,0.9800,0.9200,1.0000
0.561443,0.862069,green_club,0.9577,0.0223,0.9800,1.000,1.0233e+09,4.36164e+06,8188.39,1.03674e+09,1.78165e+07,1.42532e+07,3.56331e+06,18662.5,1.01271e+09,18845.4,49,53735,1.05829e+07,9966.17,1,1096.63,0.0197,0.0254,0.0162,0.0193,0.0533,0.0000,0.9800,0.9800,0.9800,0.9800,0.9600,1.0000
0.71245,0.862069,green_club,0.9594,0.0206,0.9800,1.000,1.02517e+09,4.36684e+06,7275.21,1.03731e+09,1.65234e+07,1.32187e+07,3.30467e+06,18696.6,1.01395e+09,18868.4,49,53735,1.12186e+07,10600.7,1,1096.63,0.0175,0.0119,0.0215,0.0198,0.0529,0.0000,0.9800,0.9800,0.9800,0.9800,0.9600,1.0000
0.904071,0.862069,green_club,0.9422,0.0312,0.9733,1.000,1.01517e+09,4.3563e+06,12365.3,1.03601e+09,2.5203e+07,2.01624e+07,5.0406e+06,18514.4,1.00164e+09,18763.6,48.6667,53369.5,1.35301e+07,10189,1.33333,1462.18,0.0142,0.0106,0.0215,0.0288,0.1120,0.0000,0.9800,0.9800,0.9800,0.9800,0.9200,1.0000
1.14723,0.862069,green_club,0.9599,0.0201,0.9800,1.000,1.022e+09,4.33216e+06,6868.06,1.03301e+09,1.53442e+07,1.22754e+07,3.06884e+06,18638.9,1.01005e+09,18796.2,49,53735,1.19542e+07,11575.9,1,1096.63,0.0202,0.0092,0.0136,0.0178,0.0596,0.0000,0.9800,0.9800,0.9800,0.9800,0.9600,1.0000
1.45579,0.862069,green_club,0.9273,0.0409,0.9682,1.000,1.00536e+09,4.35278e+06,18578.9,1.03552e+09,3.45262e+07,2.7621e+07,6.90524e+06,18335.4,9.89063e+08,18628.2,48.4,53077,1.62997e+07,10302.4,1.6,1754.61,0.0227,0.0208,0.0226,0.0676,0.1117,0.0000,0.9800,0.9800,0.9800,0.9492,0.9200,1.0000
1.84734,0.862069,green_club,0.9415,0.0318,0.9733,1.000,1.0119e+09,4.33147e+06,13248.7,1.03292e+09,2.53641e+07,2.02913e+07,5.07282e+06,18454.6,9.9831e+08,18701.8,48.6667,53369.5,1.35888e+07,10287.8,1.33333,1462.18,0.0239,0.0288,0.0110,0.0182,0.1091,0.0000,0.9800,0.9800,0.9800,0.9800,0.9200,1.0000
2.3442,0.862069,green_club,0.9248,0.0428,0.9676,1.000,1.00332e+09,4.35221e+06,19408.7,1.03541e+09,3.64604e+07,2.91683e+07,7.29208e+06,18298.1,9.87574e+08,18609.4,48.3833,53058.8,1.57432e+07,9384.66,1.61667,1772.89,0.0871,0.0216,0.0201,0.0707,0.0575,0.0000,0.9400,0.9800,0.9800,0.9459,0.9600,1.0000
2.9747,0.862069,green_club,0.9434,0.0300,0.9733,1.000,1.01087e+09,4.31307e+06,12058.4,1.03055e+09,2.40106e+07,1.92085e+07,4.80212e+06,18435.9,9.96499e+08,18668.6,48.6667,53369.5,1.43704e+07,11334.5,1.33333,1462.18,0.0052,0.0211,0.0110,0.0259,0.1165,0.0000,0.9800,0.9800,0.9800,0.9800,0.9200,1.0000
3.77478,0.862069,green_club,0.9651,0.0149,0.9800,1.000,1.01852e+09,4.28872e+06,6082.18,1.02763e+09,1.34062e+07,1.07249e+07,2.68124e+06,18575.4,1.00542e+09,18710.7,49,53735,1.30989e+07,12709.7,1,1096.63,0.0058,0.0137,0.0103,0.0177,0.0422,0.0000,0.9800,0.9800,0.9800,0.9800,0.9600,1.0000
4.79005,0.862069,green_club,0.9391,0.0343,0.9733,1.000,1.00882e+09,4.3118e+06,12190.7,1.03033e+09,2.58297e+07,2.06638e+07,5.16595e+06,18398.5,9.958e+08,18655.3,48.6667,53369.5,1.30208e+07,9837.45,1.33333,1462.18,0.0169,0.0338,0.0247,0.0173,0.1129,0.0000,0.9800,0.9800,0.9800,0.9800,0.9200,1.0000
6.07839,0.862069,green_club,0.9377,0.0357,0.9733,1.000,1.00497e+09,4.28817e+06,14323.7,1.02739e+09,2.67225e+07,2.1378e+07,5.34451e+06,18328.4,9.91913e+08,18583.5,48.6667,53369.5,1.30612e+07,10020.7,1.33333,1462.18,0.0182,0.0311,0.0204,0.0227,0.1217,0.0000,0.9800,0.9800,0.9800,0.9800,0.9200,1.0000
7.71324,0.862069,green_club,0.5908,0.2112,0.8021,0.833,8.58247e+08,4.55774e+06,27252.1,1.05789e+09,2.04233e+08,1.63386e+08,4.08465e+07,15652.4,8.08288e+08,15688.6,40.1042,43979.6,4.99588e+07,8273.7,9.89583,10852.1,0.1059,0.9999,0.0116,0.0291,0.1210,0.0000,0.9103,0.0222,0.9800,0.9800,0.9200,1.0000
9.7878,0.862069,green_club,0.9284,0.0412,0.9696,1.000,1.00364e+09,4.32475e+06,18093.5,1.03196e+09,3.26701e+07,2.61361e+07,6.53403e+06,18303.9,9.88642e+08,18587.9,48.475,53159.3,1.49934e+07,9968.46,1.525,1672.37,0.0360,0.0191,0.0181,0.0232,0.1507,0.0000,0.9800,0.9800,0.9800,0.9800,0.8976,1.0000
12.4203,0.862069,green_club,0.6064,0.2025,0.8089,0.833,8.59477e+08,4.50085e+06,24749.7,1.05134e+09,1.96387e+08,1.57109e+08,3.92774e+07,15674.8,8.09231e+08,15994.7,40.4542,44363.4,5.02463e+07,8335.83,9.54583,10468.3,0.0871,0.9785,0.0213,0.0251,0.1031,0.0000,0.9258,0.0474,0.9800,0.9800,0.9200,1.0000
15.7609,0.862069,green_club,0.8828,0.0640,0.9467,1.000,9.69686e+08,4.28284e+06,30869,1.02645e+09,6.10748e+07,4.88598e+07,1.2215e+07,17684.8,9.43155e+08,18105.7,47.3292,51902.7,2.65311e+07,9355.58,2.67083,2928.92,0.0288,0.2279,0.0232,0.0204,0.0835,0.0000,0.9800,0.8205,0.9800,0.9800,0.9200,1.0000
20,0.862069,green_club,0.9343,0.0316,0.9659,1.000,1.00257e+09,4.31382e+06,16163.4,1.03052e+09,3.22876e+07,2.58301e+07,6.45753e+06,18284.4,9.82102e+08,18536.3,48.3,52967.4,2.04639e+07,11936.5,1.7,1864.28,0.0001,0.0731,0.0248,0.0227,0.0689,0.0000,0.9800,0.9355,0.9800,0.9800,0.9200,1.0000
0.02,0.896552,green_club,0.9619,0.0181,0.9800,1.000,1.02913e+09,4.3832e+06,6090.12,1.03945e+09,1.47112e+07,1.1769e+07,2.94224e+06,18768.9,1.01701e+09,18925.5,49,53735,1.21245e+07,11604.7,1,1096.63,0.0214,0.0100,0.0133,0.0173,0.0465,0.0000,0.9800,0.9800,0.9800,0.9800,0.9600,1.0000
0.0253792,0.896552,green_club,0.9709,0.0158,0.9867,1.000,1.03126e+09,4.38306e+06,5849.63,1.03945e+09,1.25748e+07,1.00598e+07,2.51495e+06,18807.7,1.02455e+09,18937.1,49.3333,54100.6,6.71411e+06,9183.71,0.666667,731.089,0.0229,0.0228,0.0264,0.0219,0.0006,0.0000,0.9800,0.9800,0.9800,0.9800,1.0000,1.0000
0.0322052,0.896552,green_club,0.9601,0.0199,0.9800,1.000,1.02719e+09,4.38531e+06,7232.41,1.03968e+09,1.68797e+07,1.35038e+07,3.37595e+06,18733.6,1.01607e+09,18907.9,49,53735,1.11238e+07,10165.1,1,1096.63,0.0167,0.0197,0.0171,0.0265,0.0392,0.0000,0.9800,0.9800,0.9800,0.9800,0.9600,1.0000
0.0408672,0.896552,green_club,0.9595,0.0205,0.9800,1.000,1.02716e+09,4.386e+06,7270.91,1.03977e+09,1.70052e+07,1.36042e+07,3.40104e+06,18733,1.0163e+09,18912.4,49,53735,1.08625e+07,10064.3,1,1096.63,0.0261,0.0161,0.0207,0.0231,0.0373,0.0000,0.9800,0.9800,0.9800,0.9800,0.9600,1.0000
0.0518589,0.896552,green_club,0.9716,0.0151,0.9867,1.000,1.03254e+09,4.38456e+06,5391.13,1.03962e+09,1.14704e+07,9.17634e+06,2.29409e+06,18831.2,1.02518e+09,18948.8,49.3333,54100.6,7.36775e+06,10077.8,0.666667,731.089,0.0241,0.0233,0.0201,0.0227,0.0003,0.0000,0.9800,0.9800,0.9800,0.9800,1.0000,1.0000
0.0658069,0.896552,green_club,0.9725,0.0142,0.9867,1.000,1.03324e+09,4.38957e+06,5612.29,1.0403e+09,1.14528e+07,9.16224e+06,2.29056e+06,18843.8,1.02578e+09,18959.9,49.3333,54100.6,7.4587e+06,10202.2,0.666667,731.089,0.0175,0.0203,0.0209,0.0266,0.0000,0.0000,0.9800,0.9800,0.9800,0.9800,1.0000,1.0000
0.0835064,0.896552,green_club,0.9726,0.0141,0.9867,1.000,1.03331e+09,4.39129e+06,5204.05,1.0405e+09,1.15865e+07,9.26923e+06,2.31731e+06,18845.2,1.02609e+09,18965.5,49.3333,54100.6,7.22493e+06,9882.42,0.666667,731.089,0.0224,0.0175,0.0207,0.0232,0.0008,0.0000,0.9800,0.9800,0.9800,0.9800,1.0000,1.0000
0.105966,0.896552,green_club,0.9581,0.0219,0.9800,1.000,1.02686e+09,4.39522e+06,6959.85,1.04094e+09,1.84826e+07,1.47861e+07,3.69652e+06,18727.5,1.0171e+09,18927.4,49,53735,9.75651e+06,8874.96,1,1096.63,0.0213,0.0294,0.0242,0.0180,0.0387,0.0000,0.9800,0.9800,0.9800,0.9800,0.9600,1.0000
0.134467,0.896552,green_club,0.9587,0.0213,0.9800,1.000,1.0275e+09,4.39019e+06,7543.38,1.04032e+09,1.72266e+07,1.37813e+07,3.44532e+06,18739.1,1.01675e+09,18920.6,49,53735,1.07457e+07,9977.1,1,1096.63,0.0261,0.0202,0.0197,0.0197,0.0419,0.0000,0.9800,0.9800,0.9800,0.9800,0.9600,1.0000
0.170634,0.896552,green_club,0.9583,0.0217,0.9800,1.000,1.02689e+09,4.38735e+06,7667.16,1.03997e+09,1.74745e+07,1.39796e+07,3.49489e+06,18728,1.01608e+09,18907.8,49,53735,1.08133e+07,9980.47,1,1096.63,0.0196,0.0261,0.0126,0.0234,0.0484,0.0000,0.9800,0.9800,0.9800,0.9800,0.9600,1.0000
0.216527,0.896552,green_club,0.9434,0.0299,0.9733,1.000,1.02148e+09,4.39614e+06,10873.3,1.04102e+09,2.39468e+07,1.91574e+07,4.78936e+06,18629.4,1.00739e+09,18869.8,48.6667,53369.5,1.40908e+07,11116.4,1.33333,1462.18,0.0053,0.0155,0.0161,0.0235,0.1190,0.0000,0.9800,0.9800,0.9800,0.9800,0.9200,1.0000
0.274765,0.896552,green_club,0.9392,0.0341,0.9733,1.000,1.01795e+09,4.38355e+06,12941.6,1.03943e+09,2.58731e+07,2.06985e+07,5.17461e+06,18565.1,1.00471e+09,18820.2,48.6667,53369.5,1.32402e+07,10193.2,1.33333,1462.18,0.0167,0.0280,0.0183,0.0207,0.1211,0.0000,0.9800,0.9800,0.9800,0.9800,0.9200,1.0000
0.348666,0.896552,green_club,0.9554,0.0246,0.9800,1.000,1.0262e+09,4.39059e+06,8928.43,1.04036e+09,1.85651e+07,1.4852e+07,3.71301e+06,18715.4,1.01589e+09,18904.3,49,53735,1.03059e+07,9704.44,1,1096.63,0.0212,0.0188,0.0211,0.0261,0.0606,0.0000,0.9800,0.9800,0.9800,0.9800,0.9600,1.0000
0.442443,0.896552,green_club,0.9411,0.0323,0.9733,1.000,1.01769e+09,4.38223e+06,12388,1.03925e+09,2.59534e+07,2.07628e+07,5.19069e+06,18560.2,1.00471e+09,18820.2,48.6667,53369.5,1.29793e+07,9736.93,1.33333,1462.18,0.0294,0.0109,0.0204,0.0187,0.1142,0.0000,0.9800,0.9800,0.9800,0.9800,0.9200,1.0000
0.561443,0.896552,green_club,0.9711,0.0156,0.9867,1.000,1.02942e+09,4.36522e+06,6077.84,1.03717e+09,1.2124e+07,9.69923e+06,2.42481e+06,18774.2,1.02231e+09,18895.6,49.3333,54100.6,7.11478e+06,9731.76,0.666667,731.089,0.0174,0.0252,0.0241,0.0267,0.0000,0.0000,0.9800,0.9800,0.9800,0.9800,1.0000,1.0000
0.71245,0.896552,green_club,0.9565,0.0235,0.9800,1.000,1.0233e+09,4.36338e+06,8499.39,1.03694e+09,1.80154e+07,1.44123e+07,3.60307e+06,18662.6,1.01264e+09,18844.2,49,53735,1.06577e+07,9761.7,1,1096.63,0.0138,0.0219,0.0344,0.0251,0.0459,0.0000,0.9800,0.9800,0.9800,0.9800,0.9600,1.0000
0.904071,0.896552,green_club,0.9406,0.0327,0.9733,1.000,1.01561e+09,4.35944e+06,12194.9,1.0364e+09,2.51627e+07,2.01302e+07,5.03255e+06,18522.3,1.00211e+09,18772.5,48.6667,53369.5,1.34999e+07,10414.2,1.33333,1462.18,0.0213,0.0276,0.0169,0.0153,0.1152,0.0000,0.9800,0.9800,0.9800,0.9800,0.9200,1.0000
1.14723,0.896552,green_club,0.9577,0.0223,0.9800,1.000,1.02213e+09,4.34792e+06,8419.94,1.03499e+09,1.7214e+07,1.37712e+07,3.44279e+06,18641.3,1.01091e+09,18811.8,49,53735,1.12269e+07,10579.7,1,1096.63,0.0214,0.0194,0.0051,0.0274,0.0605,0.0000,0.9800,0.9800,0.9800,0.9800,0.9600,1.0000
1.45579,0.896552,green_club,0.9447,0.0286,0.9733,1.000,1.01688e+09,4.35172e+06,11346.2,1.03539e+09,2.28736e+07,1.82988e+07,4.57471e+06,18545.6,1.00202e+09,18770.2,48.6667,53369.5,1.48591e+07,11864.9,1.33333,1462.18,0.0102,0.0100,0.0138,0.0175,0.1202,0.0000,0.9800,0.9800,0.9800,0.9800,0.9200,1.0000
1.84734,0.896552,green_club,0.9413,0.0321,0.9733,1.000,1.01265e+09,4.33767e+06,11746.3,1.03362e+09,2.53271e+07,2.02617e+07,5.06543e+06,18468.3,9.99332e+08,18721.5,48.6667,53369.5,1.33141e+07,10134.8,1.33333,1462.18,0.0156,0.0135,0.0254,0.0251,0.1127,0.0000,0.9800,0.9800,0.9800,0.9800,0.9200,1.0000
2.3442,0.896552,green_club,0.9358,0.0375,0.9733,1.000,1.01015e+09,4.33665e+06,15075.6,1.03348e+09,2.76898e+07,2.21518e+07,5.53796e+06,18422.7,9.97589e+08,18688.1,48.6667,53369.5,1.2557e+07,9419.62,1.33333,1462.18,0.0301,0.0233,0.0248,0.0237,0.1233,0.0000,0.9800,0.9800,0.9800,0.9800,0.9200,1.0000
2.9747,0.896552,green_club,0.9409,0.0324,0.9733,1.000,1.01064e+09,4.32342e+06,13215,1.0319e+09,2.56031e+07,2.04825e+07,5.12061e+06,18431.6,9.97172e+08,18680.8,48.6667,53369.5,1.34646e+07,10143.9,1.33333,1462.18,0.0128,0.0245,0.0270,0.0221,0.1080,0.0000,0.9800,0.9800,0.9800,0.9800,0.9200,1.0000
3.77478,0.896552,green_club,0.9273,0.0394,0.9668,1.000,1.00124e+09,4.31956e+06,19529.1,1.0314e+09,3.45048e+07,2.76039e+07,6.90096e+06,18260.2,9.83295e+08,18546,48.3375,53008.5,1.79417e+07,11260.5,1.6625,1823.15,0.0117,0.0327,0.0226,0.0607,0.1088,0.0000,0.9800,0.9800,0.9800,0.9405,0.9200,1.0000
4.79005,0.896552,green_club,0.8957,0.0573,0.9530,1.000,9.86723e+08,4.35475e+06,26974.5,1.03566e+09,5.33183e+07,4.26547e+07,1.06637e+07,17995.5,9.63602e+08,18435.3,47.65,52254.6,2.31211e+07,9627.37,2.35,2577.09,0.0724,0.0597,0.0095,0.0231,0.1165,0.0625,0.9271,0.9574,0.9800,0.9800,0.9200,0.9533
6.07839,0.896552,green_club,0.9394,0.0340,0.9733,1.000,1.01e+09,4.32316e+06,12811.7,1.03176e+09,2.60945e+07,2.08756e+07,5.21889e+06,18420,9.96971e+08,18677.6,48.6667,53369.5,1.30264e+07,9786.52,1.33333,1462.18,0.0217,0.0213,0.0192,0.0210,0.1206,0.0000,0.9800,0.9800,0.9800,0.9800,0.9200,1.0000
7.71324,0.896552,green_club,0.9410,0.0324,0.9733,1.000,1.01114e+09,4.31921e+06,11788.8,1.03127e+09,2.4455e+07,1.9564e+07,4.891e+06,18440.9,9.97202e+08,18682.9,48.6667,53369.5,1.39425e+07,10604.1,1.33333,1462.18,0.0067,0.0271,0.0271,0.0246,0.1087,0.0000,0.9800,0.9800,0.9800,0.9800,0.9200,1.0000
9.7878,0.896552,green_club,0.9232,0.0423,0.9655,1.000,1.00407e+09,4.34443e+06,17553.5,1.03439e+09,3.46846e+07,2.77477e+07,6.93692e+06,18311.9,9.86669e+08,18632.9,48.2792,52944.5,1.74002e+07,10243.6,1.72083,1887.12,0.0740,0.0144,0.0162,0.0168,0.1132,0.0192,0.9570,0.9800,0.9800,0.9800,0.9200,0.9763
12.4203,0.896552,green_club,0.9304,0.0363,0.9667,1.000,1.00097e+09,4.31298e+06,16992.2,1.03046e+09,3.38198e+07,2.70558e+07,6.76395e+06,18255.4,9.83504e+08,18550.1,48.3375,53008.5,1.74686e+07,11047.4,1.6625,1823.15,0.0112,0.0160,0.0182,0.0770,0.0956,0.0000,0.9800,0.9800,0.9800,0.9404,0.9200,1.0000
15.7609,0.896552,green_club,0.6256,0.1843,0.8099,0.833,8.5729e+08,4.40272e+06,35256.6,1.03897e+09,1.86122e+08,1.48897e+08,3.72244e+07,15634.9,7.98123e+08,16425.6,40.4833,44395.4,5.91671e+07,9814.6,9.51667,10436.3,0.1532,0.0149,0.0318,0.0216,0.8841,0.0000,0.8517,0.9800,0.9800,0.9800,0.0677,1.0000
20,0.896552,green_club,0.8792,0.0559,0.9351,1.000,9.77255e+08,4.32852e+06,27364.5,1.03218e+09,5.92859e+07,4.74287e+07,1.18572e+07,17822.8,9.38332e+08,18259.3,46.7583,51276.7,3.8923e+07,10832.9,3.24167,3554.92,0.0223,0.1083,0.0219,0.0194,0.1241,0.0396,0.9800,0.8202,0.9800,0.9800,0.8934,0.9573
0.02,0.931034,green_club,0.9605,0.0195,0.9800,1.000,1.02848e+09,4.38286e+06,7574,1.0394e+09,1.53135e+07,1.22508e+07,3.0627e+06,18757,1.01625e+09,18911.1,49,53735,1.22277e+07,11825.2,1,1096.63,0.0102,0.0116,0.0133,0.0207,0.0611,0.0000,0.9800,0.9800,0.9800,0.9800,0.9600,1.0000
0.0253792,0.931034,green_club,0.9591,0.0209,0.9800,1.000,1.02719e+09,4.38632e+06,8346.45,1.03983e+09,1.70371e+07,1.36297e+07,3.40741e+06,18733.5,1.01599e+09,18906.4,49,53735,1.12031e+07,10567.3,1,1096.63,0.0090,0.0210,0.0209,0.0277,0.0469,0.0000,0.9800,0.9800,0.9800,0.9800,0.9600,1.0000
0.0322052,0.931034,green_club,0.9597,0.0203,0.9800,1.000,1.02719e+09,4.3881e+06,6600.1,1.04005e+09,1.72574e+07,1.38059e+07,3.45147e+06,18733.6,1.01671e+09,18920.1,49,53735,1.0478e+07,9655.63,1,1096.63,0.0228,0.0215,0.0171,0.0230,0.0373,0.0000,0.9800,0.9800,0.9800,0.9800,0.9600,1.0000
0.0408672,0.931034,green_club,0.9617,0.0183,0.9800,1.000,1.02835e+09,4.38485e+06,5917.26,1.03963e+09,1.56697e+07,1.25358e+07,3.13394e+06,18754.7,1.01693e+09,18924.1,49,53735,1.14215e+07,10659,1,1096.63,0.0147,0.0218,0.0144,0.0234,0.0354,0.0000,0.9800,0.9800,0.9800,0.9800,0.9600,1.0000
